PROV1;Kamara;Kamara;Kamara;;Kamara;;;;;;;;;x
PROV2;Tomew;Tomew;Tomew;;Tomew;;;;;;;;;x
PROV3;Kabdoras;Kabdoras;Kabdoras;;Kabdoras;;;;;;;;;x
PROV4;Qyasema;Qyasema;Qyasema;;Qyasema;;;;;;;;;x
PROV5;Quradan;Quradan;Quradan;;Quradan;;;;;;;;;x
PROV6;Karachi;Karachi;Karachi;;Karachi;;;;;;;;;x
PROV7;Navabib;Navabib;Navabib;;Navabib;;;;;;;;;x
PROV8;Ner-Ona;Ner-Ona;Ner-Ona;;Ner-Ona;;;;;;;;;x
PROV9;Derunnar;Derunnar;Derunnar;;Derunnar;;;;;;;;;x
PROV10;Esalavar;Esalavar;Esalavar;;Esalavar;;;;;;;;;x
PROV11;Rucius;Rucius;Rucius;;Rucius;;;;;;;;;x
PROV12;Togyuk;Togyuk;Togyuk;;Togyuk;;;;;;;;;x
PROV13;Qyan;Qyan;Qyan;;Qyan;;;;;;;;;x
PROV14;Neneram;Neneram;Neneram;;Neneram;;;;;;;;;x
PROV15;Ranoura;Ranoura;Ranoura;;Ranoura;;;;;;;;;x
PROV16;Aluuliga;Aluuliga;Aluuliga;;Aluuliga;;;;;;;;;x
PROV17;Kicida;Kicida;Kicida;;Kicida;;;;;;;;;x
PROV18;Karuigi;Karuigi;Karuigi;;Karuigi;;;;;;;;;x
PROV19;Nisom;Nisom;Nisom;;Nisom;;;;;;;;;x
PROV20;Agevaani;Agevaani;Agevaani;;Agevaani;;;;;;;;;x
PROV21;Tojasia;Tojasia;Tojasia;;Tojasia;;;;;;;;;x
PROV22;Ebudary;Ebudary;Ebudary;;Ebudary;;;;;;;;;x
PROV23;Tyigiel;Tyigiel;Tyigiel;;Tyigiel;;;;;;;;;x
PROV24;Lagand;Lagand;Lagand;;Lagand;;;;;;;;;x
PROV25;Tuhakk;Tuhakk;Tuhakk;;Tuhakk;;;;;;;;;x
PROV26;Tupaghu;Tupaghu;Tupaghu;;Tupaghu;;;;;;;;;x
